sample_id,basalt,carbonate,chloride,iron_oxide,oxalate,oxychlorine,phyllosilicate,silicate,sulfate,sulfide,1_ratio,1_ratio_peak_temp,1_ratio_peak_abund,1_ratio_meanstd_abund,2_ratio,2_ratio_peak_temp,2_ratio_peak_abund,2_ratio_meanstd_abund,3_ratio,3_ratio_peak_temp,3_ratio_peak_abund,3_ratio_meanstd_abund,4_ratio,4_ratio_peak_temp,4_ratio_peak_abund,4_ratio_meanstd_abund,5_ratio,5_ratio_peak_temp,5_ratio_peak_abund,5_ratio_meanstd_abund
S0671,0,0,0,0,0,0,0,0,0,0,18.0,249.343,0.9999999999999999,0.8015457562887738,32.0,246.151,0.9404659238783101,0.6306462831051691,1.0,316.258,0.45270114190234817,0.3146702533376991,28.0,278.056,0.45739618544555827,0.2917383929588783,0.0,707.886,0.418136073488307,0.23884949170915215
S0672,0,0,0,0,0,0,0,0,0,0,32.0,207.991,1.0,0.7427451546699373,18.0,230.129,0.8721543408360131,0.6676552131497009,28.0,32.279,0.6565814321441318,0.4155844580842325,1.0,331.509,0.5197917623641086,0.329793013593353,3.0,125.41,0.3661430102587655,0.2693315125555806
S0673,0,0,0,0,0,1,0,0,0,0,18.0,146.639,1.0,0.32393023607204624,32.0,548.919,0.2952186169917003,0.08660593514435584,17.0,146.639,0.2527978180612347,0.08234017925103237,16.0,548.919,0.04157987129235625,0.014098616927579806,1.0,146.639,0.0038550936178526297,0.001615830206823063
S0674,1,0,0,0,0,0,0,0,0,0,32.0,1188.943,1.0,0.37204067976475585,18.0,143.946,0.4666792986503,0.32961275377009297,17.0,137.608,0.11565396995392464,0.081632209720247,16.0,1191.98,0.11293940766981093,0.04815506862867239,44.0,864.599,0.03865960962463002,0.03156904432753227
S0675,0,0,0,0,1,0,0,0,0,0,44.0,653.436,1.0,0.3572509907953688,32.0,509.488,0.3200428108968572,0.2045558158580984,18.0,506.224,0.4009274930148675,0.2032935784634295,28.0,499.748,0.4244649120356355,0.1292496297867839,16.0,650.238,0.16037961031274087,0.07718404424611594
S0676,0,0,0,0,0,0,0,0,0,0,18.0,187.415,1.0,0.6545561490500875,32.0,203.362,0.36547626289499296,0.2550001028814288,17.0,209.716,0.24610830523392144,0.15897456091673628,1.0,190.616,0.18875374134783238,0.1472140608100403,3.0,200.186,0.13524755845049877,0.10321173362936403
S0677,0,0,0,0,1,0,0,0,0,0,44.0,690.344,0.6322696193409497,0.2028941790135656,28.0,521.449,1.0,0.19637489037625658,18.0,165.237,0.26149218227224863,0.10417519185945232,17.0,165.237,0.060126383810968076,0.023813443164796617,16.0,693.416,0.06808855706090985,0.022780212322627072
S0678,0,0,1,0,0,0,1,0,0,0,18.0,145.171,1.0,0.404941672412624,17.0,145.171,0.2538352874847393,0.10225947036072144,32.0,148.275,0.028729531047426867,0.015481471323432167,36.0,623.689,0.014688348245713578,0.009726791841480117,16.0,145.171,0.020659035056985214,0.008853483747389677
S0679,0,0,0,0,0,0,0,0,0,0,18.0,999.246,1.0,0.8675033352323311,17.0,971.753,0.23157915957502018,0.2056195254117518,1.0,664.628,0.07613208438222514,0.06079466923908066,3.0,593.297,0.05935778148532393,0.05221733676294559,0.0,741.81,0.05375489850934467,0.04236276693713178
S0680,0,0,1,0,0,0,1,0,0,0,18.0,125.24,1.0,0.4017449487395123,17.0,125.24,0.25496631323044544,0.10253128749431763,32.0,125.24,0.03460378409031025,0.019340260229676276,16.0,125.24,0.02223210758435374,0.00967822538120298,36.0,524.388,0.008632059652851071,0.005800458282499896
S0681,0,0,0,0,0,0,1,0,0,0,18.0,717.577,1.0,0.3982903614662263,17.0,717.577,0.2363715557431687,0.09461421703939141,32.0,720.689,0.11200507627132282,0.07080794662486553,44.0,633.845,0.09661538875913205,0.043381338125497354,16.0,699.015,0.03657359228153201,0.019526934189555242
S0682,1,0,0,0,0,0,1,1,0,0,18.0,115.571,1.0,0.7766577847528862,44.0,667.14,0.8638606626136941,0.33355898682200136,17.0,112.447,0.23759957873133322,0.18398974641731486,1.0,657.823,0.05763408242883039,0.05187663298287002,16.0,670.218,0.11419792839076806,0.049715962153625004
S0683,0,0,0,0,0,0,0,0,0,0,18.0,240.511,1.0,0.8213891900394892,32.0,237.29,0.31124162815422524,0.22125507312414822,17.0,250.044,0.2642001036225031,0.207151824236886,28.0,981.37,0.10835707095491298,0.07132103243683734,16.0,250.044,0.07539230569786841,0.056573996664490124
S0684,0,0,0,0,0,0,1,0,0,0,18.0,83.005,1.0,0.39518624929697527,2.0,101.43,0.6308232778371773,0.30865603412651743,17.0,83.005,0.26443409195051165,0.10484317778047914,28.0,-60.062,0.07446158545898884,0.06932154221768859,32.0,92.386,0.030204673896441114,0.01495473219931405
S0685,0,0,0,0,0,0,1,0,0,0,18.0,412.305,1.0,0.5292091797119965,32.0,440.846,0.1921570466240216,0.13057492519234037,17.0,412.305,0.23919668107433806,0.1267729565745767,16.0,428.18,0.04534093418080704,0.028152934144262197,44.0,406.006,0.022154702167746104,0.01528393858764581
S0686,0,0,1,0,0,0,0,0,1,0,18.0,102.5,1.0,0.37914594554198333,17.0,102.5,0.25286369285800536,0.09619801391210875,32.0,993.565,0.1350870120710959,0.06971514716371696,64.0,990.488,0.09666783332425365,0.02773856061988466,48.0,993.565,0.07133290330102951,0.02012791255206547
S0687,0,0,0,0,0,0,0,1,0,0,28.0,55.478,1.0,0.8007282389545782,18.0,234.112,0.4178813243469884,0.30805852614606777,32.0,240.527,0.4554647948566632,0.283134924777858,1.0,377.491,0.18403422679131629,0.12595975205354007,0.0,752.668,0.1287922787837374,0.08996071446465018
S0688,0,0,0,0,0,0,1,0,0,0,18.0,81.257,0.9999999999999999,0.41512926650185616,2.0,103.71,0.6135054000897139,0.312453060282851,17.0,81.257,0.2650702184189641,0.110016875528166,28.0,-60.035,0.06711293606155756,0.063550323819934,32.0,81.257,0.027914840757737817,0.0142298765541691
S0689,0,0,1,0,0,0,0,0,0,0,18.0,82.31,1.0,0.22187708603727105,28.0,391.666,0.12747742649446298,0.09694811790117104,32.0,85.272,0.21860916063484084,0.09619211858206342,17.0,82.31,0.24012052469871703,0.054032985344054596,1.0,82.31,0.025541240219553445,0.017324085546184063
S0690,0,0,1,0,0,0,1,0,0,0,18.0,109.579,1.0,0.618638899336963,32.0,112.762,0.6896591678950391,0.4254396446330062,17.0,103.301,0.23549925353210277,0.14329020198940817,1.0,323.646,0.16555600628502704,0.13337496701049864,3.0,428.31,0.11215562099195334,0.08532465310018159
S0691,0,0,0,0,0,0,0,0,1,0,18.0,307.535,1.0,0.22975457502689345,17.0,307.535,0.23892394006065706,0.05497821327684012,32.0,1178.316,0.12158780780882311,0.03704967997465711,1.0,310.721,0.02159188346400014,0.00757139762667346,16.0,307.535,0.01612447497708691,0.005980411410312509
S0692,0,0,1,1,0,0,1,0,0,0,18.0,109.582,1.0,0.33464591068823435,32.0,250.311,0.6470352758552989,0.21732388228926838,17.0,109.582,0.23805818636494203,0.08045507924792751,16.0,253.538,0.10839101261235401,0.03808832740673887,44.0,259.989,0.10069187146899714,0.030419155196952496
S0693,0,0,0,0,0,0,1,0,0,0,18.0,492.572,1.0,0.5576755693160677,17.0,495.782,0.24254503691336024,0.13440500585352788,32.0,508.504,0.18187704314100922,0.12814554590929642,44.0,711.1,0.12479989266617547,0.06953292576465908,1.0,524.145,0.043888833524748073,0.031116979617141022
S0694,0,0,0,0,0,0,1,0,0,0,18.0,729.216,1.0,0.47264196589177154,17.0,729.216,0.2547477459285187,0.12013047315266724,44.0,703.798,0.19384749851569572,0.07333443175550171,16.0,714.288,0.040276960835076536,0.01704847656970086,28.0,703.798,0.0177689783843865,0.009327783394244938
S0695,0,0,0,0,0,0,0,0,0,0,18.0,233.483,1.0,0.7115198708731293,32.0,188.734,0.3397573088823015,0.2313702781908533,17.0,239.89,0.2621945345599873,0.18509538636370532,28.0,449.249,0.10342045106161346,0.07136405613571908,16.0,211.116,0.08746898049438545,0.058852075295110426
S0696,0,0,0,0,0,0,0,0,1,0,18.0,475.092,1.0,0.714823447892863,28.0,63.822,0.3177810221161055,0.2911077228271476,17.0,475.092,0.3573831973500588,0.26754978802907997,32.0,63.617,0.19643446131442857,0.17496139620874845,44.0,586.53,0.06994569391728739,0.043713030542727516
S0697,0,0,1,1,0,0,1,0,0,0,18.0,136.265,0.42689967419382685,0.25887574227837457,32.0,331.397,1.0,0.22027783147805302,17.0,142.624,0.1019851365323927,0.06296350072906723,16.0,331.397,0.15315781180257843,0.03930923538037295,44.0,331.397,0.06689629117795999,0.035941077800656945
S0698,0,0,0,0,0,0,1,0,0,0,44.0,650.583,1.0,0.3797651486013838,18.0,47.456,0.08718187526189417,0.07107836531102,16.0,650.583,0.17090925804590504,0.06471002338782124,28.0,650.583,0.147870112780827,0.05491847693108235,12.0,656.556,0.09186651084409657,0.035760695662063885
S0699,0,0,1,0,0,0,0,0,0,0,18.0,217.881,1.0,0.5247015356317684,32.0,301.141,0.7746118401060037,0.22656154464101452,17.0,211.465,0.23742196996635392,0.12465922426106935,16.0,301.141,0.10024350659659288,0.03604684787829711,44.0,253.227,0.1622915311689401,0.03502343418593368
S0700,0,0,0,0,0,0,0,0,0,0,18.0,296.685,1.0,0.2910991235504657,44.0,822.899,0.23060818664534039,0.12755708716483682,17.0,296.685,0.2361436780413651,0.06859737437936218,28.0,997.869,0.1350250508543282,0.06283101636015365,1.0,299.924,0.03174343817098702,0.015829833210890962
S0701,0,0,0,0,0,0,0,0,1,0,18.0,120.802,1.0,0.18703136271452023,17.0,120.802,0.23594541888188722,0.04449246345370968,32.0,123.959,0.12474185588624546,0.03730356879199363,16.0,120.802,0.030696388113496613,0.007861600334129849,28.0,512.21,0.004401651261281896,0.003441101670041638
S0702,0,0,1,0,0,0,0,0,1,0,18.0,171.095,1.0,0.4042417272043997,17.0,171.095,0.23655552720498554,0.09583288170140686,36.0,477.935,0.0853221926093251,0.030421194461568064,38.0,477.935,0.02544703154500677,0.009122251863685194,1.0,171.095,0.01972995669415862,0.008665357673797766
S0703,1,1,0,1,0,1,1,1,1,0,18.0,285.446,1.0,0.8264877709186544,17.0,269.558,0.2411598155048453,0.20101889505336154,32.0,317.304,0.25858486347209025,0.1495389753742533,1.0,253.668,0.06900402429530454,0.057498963233988266,0.0,298.195,0.05095263929659881,0.0381052484810049
S0704,0,0,0,1,0,1,0,0,0,0,18.0,152.851,0.896007924187723,0.24298113803191004,32.0,463.764,1.0,0.2155763855255536,17.0,152.851,0.22773318316597566,0.06168313171743442,16.0,466.654,0.1386571346056202,0.031605610208385634,44.0,339.419,0.018390689768912682,0.008311237554293336
S0705,0,1,0,0,0,0,0,0,0,0,44.0,753.458,1.0,0.3870571427419241,16.0,753.458,0.16995483983894696,0.06729491593071203,28.0,753.458,0.14264241857183144,0.05793383924530138,12.0,753.458,0.09276779409968182,0.03753959150221439,45.0,753.458,0.011057543674190075,0.004327799997969457
S0706,0,1,0,0,0,0,0,0,0,0,44.0,573.347,1.0,0.3990120581552061,16.0,570.241,0.1509304540894591,0.060197367641920296,28.0,570.241,0.12150661935622664,0.04969074135820692,12.0,570.241,0.0607985161537549,0.024111657427992143,18.0,437.724,0.011492705539194993,0.008163044705400555
S0707,1,1,0,1,0,1,1,1,1,0,18.0,248.887,1.0,0.5888805873643705,32.0,306.15,0.5492695431028733,0.2591390718607327,17.0,248.887,0.26030396886589474,0.1547854959173145,44.0,679.665,0.2921661258831363,0.1271365954557733,16.0,302.97,0.1002110370553327,0.05787534725104462
S0708,0,0,0,0,0,1,1,0,0,0,32.0,502.977,1.0,0.15306772953681416,18.0,150.814,0.3734401455450654,0.14790522422250302,17.0,147.644,0.08842598570782399,0.03504642552624559,16.0,502.977,0.11754756996746459,0.019037499330700734,1.0,502.977,0.011868219676946042,0.0050366115397802395
S0709,0,0,0,0,0,0,0,1,0,0,18.0,1205.566,1.0,0.5097957986645418,1.0,1151.135,0.19681609588348092,0.14159853211859505,17.0,1205.566,0.2620539408481393,0.1308058136438009,0.0,1102.586,0.16488227031022187,0.11143829677789807,2.0,384.844,0.14768742019206102,0.10906832399673298
S0710,0,0,0,0,0,0,0,0,0,0,18.0,903.376,0.9999999999999999,0.753524122770439,28.0,501.202,0.5208050352228056,0.428887239104789,17.0,949.374,0.2546706922038617,0.19327574352894625,32.0,171.218,0.15367813214867823,0.13361229636487298,64.0,900.35,0.10639893401154658,0.051275078558355766
S0711,0,0,0,1,0,1,0,0,0,0,18.0,147.658,1.0,0.33043701078783166,32.0,509.509,0.6709599188205945,0.21793653541514282,17.0,147.658,0.23789110925269485,0.07901909959763481,16.0,509.509,0.08553812708637992,0.031035510865743996,28.0,418.743,0.024366207101988484,0.017973707319356734
S0712,0,0,0,0,0,0,1,0,0,0,18.0,88.972,0.9999999999999999,0.4159376283831284,2.0,107.056,0.5376243781094528,0.2736512350075019,17.0,88.972,0.2644278606965174,0.11083950188122182,28.0,-60.076,0.06439676616915423,0.06109789006287576,32.0,98.008,0.025995024875621886,0.013416976107521194
S0713,0,0,0,0,0,0,1,0,0,0,32.0,532.429,1.0,0.6850975181397514,18.0,412.889,0.9774654584841367,0.6293683307925055,28.0,891.733,0.594999075370513,0.41778050191870314,2.0,851.338,0.41282064829736115,0.282290109943222,17.0,442.27,0.32624626845956745,0.21219414989947327
S0714,0,0,0,1,0,0,0,0,1,0,18.0,226.754,1.0,0.469037564628448,17.0,236.362,0.23168722161541747,0.10943942001200246,32.0,236.362,0.08662254127987637,0.05588718420899683,1.0,242.814,0.027142624783666372,0.017074512996158357,16.0,246.01,0.02222240925546939,0.012532749276541456
S0715,0,0,0,0,0,0,0,0,0,0,18.0,220.164,0.9999999999999999,0.6918149602158222,32.0,197.729,0.36618222371705234,0.23767162989942914,17.0,226.61,0.2611425812174603,0.17954182869090507,28.0,968.808,0.15119763423475527,0.09545957090209456,16.0,226.61,0.08320524016608348,0.059028968517203934
S0716,0,0,0,0,0,1,1,0,0,0,18.0,147.675,1.0,0.5065457534710615,32.0,463.267,0.9476955634761438,0.30104284505207884,17.0,147.675,0.23546036576054147,0.12012500423747591,16.0,463.267,0.13125707624192506,0.04699812856959136,44.0,365.748,0.0787109336145106,0.032789466247700454
S0717,0,0,0,0,0,0,1,0,0,0,28.0,38.937,1.0,0.6941471994206745,32.0,694.765,0.4991378504871359,0.3478746956752211,18.0,744.579,0.4330368898062503,0.33652654258687137,2.0,445.094,0.22626540614462037,0.154349098501179,17.0,679.068,0.17616390184236677,0.1261093376551814
S0718,0,0,0,1,0,0,0,0,0,0,18.0,246.224,1.0,0.5010154886919315,17.0,243.076,0.2502911226282185,0.12586050182735622,32.0,239.896,0.06647043826610172,0.0398309843703242,16.0,255.738,0.02468651380056417,0.012748101650651539,1.0,230.368,0.012166368432713438,0.007655079165392025
S0719,0,0,0,0,0,0,1,0,0,0,18.0,259.475,1.0,0.2680692867725523,17.0,259.475,0.25241568155785354,0.0677494857032731,32.0,259.475,0.03188493878745744,0.015023467151874694,16.0,259.475,0.02102145561982145,0.0066094481370862785,1.0,262.644,0.003236781243227654,0.0010689953547860336
S0720,1,1,0,1,0,1,1,1,1,0,18.0,243.549,1.0,0.5892922262689121,32.0,307.153,0.5740420550491087,0.2648893003477008,17.0,243.549,0.26703471835709175,0.15533737726772406,44.0,679.994,0.3096071473235889,0.13453671794472669,16.0,310.341,0.1051235152435676,0.05983125186598333
S0721,0,0,0,0,0,0,0,1,0,0,18.0,308.259,1.0,0.6205796234352761,17.0,300.34,0.2798375737181122,0.17286982812476714,28.0,540.178,0.02650588895120582,0.020767076278948443,44.0,645.708,0.02591837488740461,0.018109119288086842,16.0,300.34,0.027352300345009264,0.017974967267085105
S0722,1,0,0,0,0,0,0,0,0,0,18.0,488.77,1.0,0.8556763483825298,32.0,164.423,0.4976041897907122,0.3861357074132409,44.0,635.856,0.6056595680505551,0.2405728365821257,17.0,476.099,0.25683969043459487,0.21493740721043295,28.0,645.211,0.2786688622124142,0.16255883401037236
S0723,0,0,0,1,0,0,0,0,0,0,18.0,60.513,1.0,0.26894328102376297,2.0,69.567,0.5744260039556283,0.21287348836949396,28.0,-60.132,0.1105426089947545,0.09094918492256147,17.0,60.513,0.2616734027001462,0.07166502841911486,32.0,65.202,0.042050047295554234,0.02270187211499585
S0724,0,1,0,0,0,0,0,0,0,0,44.0,748.561,1.0,0.3551165562112487,28.0,748.561,0.15143272453974235,0.056228827960269616,16.0,745.499,0.15666079748359973,0.05596629270394404,12.0,745.499,0.046710467403343565,0.016733904614703577,18.0,757.843,0.007412442408774563,0.00526237628234028
S0725,0,0,0,0,0,0,0,0,0,0,18.0,201.01,0.9999999999999999,0.8252790729929453,17.0,201.01,0.25259650842135,0.20170467728977126,1.0,302.456,0.2224423882369351,0.16008438496428923,0.0,658.262,0.16666189772771958,0.11626079271409168,3.0,546.046,0.16070668521783998,0.11477437456212311
S0726,0,0,0,0,0,0,0,0,0,0,28.0,60.992,1.0,0.7702441379996336,32.0,189.376,0.3685158746345776,0.25546015405239075,18.0,179.782,0.2756469446659125,0.2069016845050674,1.0,899.769,0.13565658625825822,0.09016859251854306,0.0,459.348,0.11253159784671106,0.08112536624287373
S0727,0,0,0,1,0,1,0,0,0,0,32.0,464.237,1.0,0.48890331641643453,18.0,168.262,0.49885719961754577,0.3465137998015425,28.0,476.868,0.23016254556127896,0.12541684916768722,44.0,473.704,0.22367084390198363,0.1157541022731273,17.0,158.632,0.12046466133015875,0.08452450472662851
S0728,0,0,0,0,0,0,1,0,0,0,18.0,129.437,0.9999999999999999,0.6018349866860679,17.0,123.095,0.26191985362611925,0.15844725107065938,32.0,138.982,0.15693699106028627,0.10764501497690876,16.0,126.263,0.04605023038945959,0.031481433859639876,44.0,492.505,0.03366763593825679,0.020337864645526123
S0729,1,1,0,1,0,1,1,1,1,0,18.0,149.143,0.9999999999999999,0.7618306715459835,17.0,155.63,0.24274296515813643,0.18618365053267058,32.0,178.033,0.06624032168649026,0.06153807494287024,1.0,190.883,0.06013788981232831,0.04929004121151387,0.0,187.682,0.046645556381240544,0.03371692519087052
S0730,0,0,1,0,0,0,0,0,0,0,18.0,141.893,0.8111613222731217,0.5295766439747123,32.0,193.058,0.7577802289328844,0.4921749452141932,1.0,250.73,0.5104055286053555,0.346512176377164,28.0,381.421,1.0,0.33717391901601357,0.0,308.294,0.4480004952333792,0.25985116285750764
S0731,0,0,0,1,0,0,1,0,0,0,18.0,64.431,1.0,0.2625460052768201,2.0,72.087,0.5870258044618074,0.26084217867100684,28.0,-62.79,0.12953634214043386,0.12944624166475174,17.0,64.431,0.2633905623522155,0.07185796699010952,32.0,64.431,0.06312326513827492,0.021149773099049286
S0732,1,1,0,1,0,1,1,1,1,0,18.0,1205.334,0.9999999999999999,0.5262248152981573,17.0,1205.334,0.24839984371562898,0.1305144584893303,32.0,1199.249,0.20142123497905118,0.09456860957612441,1.0,1162.803,0.1273967014022106,0.085939649209607,2.0,1202.317,0.10032973828123011,0.073582330173244
S0733,0,0,0,0,0,0,1,0,0,0,18.0,844.746,1.0,0.23449443237386386,32.0,844.746,0.1819031242830942,0.0660984562102564,17.0,841.778,0.23931242902359398,0.05632089745845094,16.0,841.778,0.040785268950338356,0.014596005395317491,28.0,971.093,0.016276721468724664,0.010460446589666066
S0734,0,0,0,1,0,1,0,0,0,0,32.0,391.005,1.0,0.5023375696701656,18.0,145.764,0.9622737736172376,0.4278587165701147,28.0,349.879,0.2511710506922054,0.13267362329225313,17.0,148.985,0.2260853893376569,0.10515020589820004,44.0,321.317,0.23447561734053762,0.10433573653874212
S0735,0,0,0,0,0,1,0,0,0,0,18.0,149.682,1.0,0.32645640936596126,32.0,508.922,0.9584698483929298,0.2913729049386427,17.0,149.682,0.24953397658991336,0.08150669103789834,16.0,508.922,0.12344111227458338,0.03950325038932499,36.0,505.745,0.0049437441365985805,0.001901070972835499
S0736,0,0,0,0,0,0,1,0,0,0,18.0,122.342,1.0,0.37427112961161485,17.0,122.342,0.24851735196881222,0.09617182150871834,32.0,128.685,0.0754491800183077,0.05323840292737979,44.0,671.618,0.15211759848551884,0.048046300439127644,1.0,699.951,0.03321002108950856,0.02325822915999607
S0737,0,0,0,0,1,0,0,0,0,0,44.0,692.4,0.6575586921708687,0.2056893336330805,28.0,521.158,1.0,0.2036340511677921,18.0,155.609,0.4728337941063394,0.13549193975603907,17.0,155.609,0.10981664103075056,0.031447601450051155,16.0,692.4,0.07359765748792425,0.02386775042935642
S0738,0,0,1,0,0,0,0,0,1,0,18.0,418.738,1.0,0.22651470867929208,17.0,418.738,0.2591335754758771,0.058435731868871216,32.0,981.901,0.13894680019717456,0.05261945192669431,64.0,978.766,0.10948202341346484,0.03513839092294206,48.0,981.901,0.0831273090761158,0.026530458209329606
S0739,0,0,0,0,0,1,0,0,0,0,18.0,162.777,0.7645136490433129,0.2284954034797902,32.0,389.067,1.0,0.1920432207030628,17.0,162.777,0.1810513426978564,0.05414919411947129,16.0,389.067,0.14101295962051633,0.027681470429792104,1.0,162.777,0.014545378810256929,0.0074894646470345695
S0740,0,0,0,0,0,0,0,1,0,0,18.0,998.252,1.0,0.6750126856236072,32.0,995.216,0.3406034986991196,0.22773279079301445,17.0,998.252,0.2621661235361517,0.1792497323587277,28.0,980.011,0.21086169459009957,0.148850636973346,1.0,976.902,0.09235393566450213,0.05982211731954028
S0741,0,0,0,0,0,0,0,1,0,1,18.0,191.164,1.0,0.7531219214439688,28.0,66.887,0.5454171544278175,0.42833302469945805,32.0,97.87,0.5609946259644116,0.4211068798679048,17.0,165.688,0.38079494144606346,0.26228526964953297,16.0,142.715,0.1387778023855475,0.09890751480874029
S0742,0,0,0,1,0,1,0,0,0,0,32.0,164.409,1.0,0.769240963499275,18.0,190.051,0.6907184154370862,0.5056016860169722,28.0,110.303,0.5531066719124146,0.4737017380198481,44.0,495.142,0.3696556592835387,0.20913240688307058,17.0,158.023,0.17324877606480407,0.12592939793323427
S0743,0,0,0,0,0,0,1,0,0,0,18.0,382.953,0.9999999999999999,0.6263091643422092,17.0,386.14,0.2579072514526115,0.16153523177007748,32.0,408.391,0.15198761988114687,0.11503327075936949,44.0,649.723,0.06265633727124015,0.04617264099745301,16.0,386.14,0.04554400842958231,0.032748373059694726
S0744,0,0,1,1,0,0,1,0,0,0,32.0,331.598,1.0,0.3495180158713559,18.0,261.615,0.5210917453032573,0.3368202305506416,17.0,258.457,0.12532866105634152,0.08198622431208923,16.0,331.598,0.14714257295106586,0.06019350791753695,44.0,264.918,0.09984759201103911,0.053256878370189956
